13.1470327418812,-19.8118230981223,+1
10.2459271690412,7.95373492160003,+1
-20.5676950682991,8.68464483573845,+1
-13.5846563546538,21.9403650399311,+1
-14.2312187356579,8.57661163030343,+1
-8.47422847210542,5.15621612964772,-1
-15.6471972804416,3.32039056055535,+1
1.31699546839155,-5.38274816498792,-1
10.4216324733359,23.4527917054507,+1
-11.6462129369006,-0.87217731265774,+1
12.7478093058878,0.199130319585805,+1
-24.6824190933852,21.1659453450988,+1
-10.8605753317432,-23.245879585815,+1
-22.4777991603284,6.69516467703666,+1
-10.0283331743503,11.0935451070112,+1
22.1938456843331,-20.8159949753654,+1
9.40739889650235,-15.8014102533983,+1
7.46390710222666,-21.9407849609038,+1
-2.7471552037829,-8.47244873015782,-1
-22.6381465946831,6.10417436761104,+1
21.9265386985187,15.5313758383215,+1
12.092887819127,-11.6528367117279,+1
3.28969027044028,-14.1585453568545,+1
22.4261434702894,-17.7948487119355,+1
10.9944202440802,-22.3970970050615,+1
-2.35517413115875,-24.9719593313269,+1
-8.64043051553747,-0.792011449372154,-1
2.91722250577902,-12.2721403244999,+1
11.7948702230864,-11.392461103722,+1
-8.5096159869531,18.4104395012429,+1
-6.41766882393195,-16.5706251692676,+1
12.2963077613546,-13.5819160583512,+1
-20.0858805208439,-21.420338296879,+1
24.5596384260073,-1.96364739735166,+1
-1.08933762565666,-14.1056248265961,+1
8.12850655727697,-19.5567185000375,+1
-10.2609690006984,2.07391791404916,+1
-15.5053288252455,19.9433617794842,+1
1.66404808643339,12.6856281776789,+1
-23.0396185104043,-24.1791587557433,+1
-19.956628502038,13.8490679450697,+1
24.9383416696082,-1.51189247329704,+1
2.97968693217374,-2.49860433474183,-1
22.8851167247241,-6.75299078209726,+1
-22.9690135413206,-12.6701054703261,+1
-2.52922727043572,-8.29282481582645,-1
18.4228554023798,-2.20783008978387,+1
21.0382663405225,6.53015578997973,+1
7.38012912169683,-1.3607728380137,-1
-13.3788974679186,-18.9627640697235,+1
-18.8191459584251,8.31142157000428,+1
1.33933129592219,-10.2909882202102,+1
16.4210845307609,6.07221393066197,+1
-24.8894306582011,4.62448411644125,+1
11.7588094809372,-9.85890377209486,+1
9.67917723611986,4.37595409614424,+1
-20.52037962259,-23.9724497838139,+1
-3.97598846228338,-1.57588442846723,-1
-5.66412129609066,-5.15957118596013,-1
-6.90647562116791,7.14833849334653,-1
0.627774630962286,1.24416426895237,-1
-1.40132717238206,-7.89496002464567,-1
3.25517667519204,-2.17320191010124,-1
-1.56822041359401,0.548973129035346,-1
-2.75451921935908,-3.66892411678705,-1
0.192844080282306,5.28058385105581,-1
-1.73942447081554,-2.49247814079041,-1
-7.47227246335331,-5.09869845131341,-1
-1.62434502357325,2.54344737874419,-1
-9.53754331930572,-0.518957765996575,-1
-6.58460708976047,0.492635708140199,-1
-9.46760885480469,2.36139524894483,-1
-6.112678323308,2.26021399810143,-1
-6.01390512307756,5.64535540549542,-1
-8.92844213854094,-1.80373856660871,-1
-5.11486936747101,1.21194673968645,-1
-6.28466148498479,5.23802833671247,-1
6.36662829737258,-6.49712918167218,-1
-6.82939503249447,-5.5850894215471,-1
-2.66451452576408,-2.5921847021575,-1
0.201628459815772,-8.81260121366267,-1
-7.22017042191663,-2.99311062723149,-1
-2.70069925195582,3.22027051961697,-1
1.8671757470214,7.29727448724695,-1
0.449463352932789,8.41292207956954,-1
3.49129215976109,4.55141496726128,-1
-7.07467952621226,2.99084455696317,-1
-3.27127182892344,-2.69337134604264,-1
-3.47027962844546,3.62524904423154,-1
2.76049165943011,6.21007957325475,-1
-1.73910738462641,-4.700214601338,-1
-3.91819678655008,-0.758340334206764,-1
1.9011200599385,-3.96946184240186,-1
6.99249662913513,-6.41143087393665,-1
-6.80002273740268,-7.02384335261712,-1
9.9014353820861,-0.31483148647915,-1
-4.98349411147121,8.31816584020793,-1
-5.06083035112912,6.0418738083829,-1
1.9240593203671,-6.33525986266861,-1
4.27289989140238,8.67079427385065,-1
